sha256,modify num,add_edge,rewiring,add_node,delete_node,node num,edge num
23A7DFE0F7462B105B621AB2B386320326B59608F5A22D7FBDF7768BA65AC945,2,0,0,0,2,2854,43142
23AFB3A368D8DC23D1D6DD5C0789271685CCF969173326572B94FC13A78744DE,21,0,19,1,1,1590,7565
23F5EAA91846C51E4439FE15A5BC936873A62D371856263835D7CD998402115B,2,1,0,0,1,388,1237
2475CC8B06A1399F25D7A0702C94795C29ACD272170DAC9A3FEE7BE4A270F1B4,30,28,0,1,1,1597,7580
251424CCA5ECC87244565B2CA576D945B5FA26B11595F41FC000DCD8214AF199,1,1,0,0,0,816,3197
2541B2DAD4205A68D1F4FB83C851C6CA9E18717536429E982AF06B5C0527E959,2,1,0,1,0,2524,13255
25853F0EE9975049F519D7C386647903D957F19872FD742CD62738E1F6BA758A,3,0,1,2,0,1038,4324
25B152830DE94612B7660E74C3C6FF448FDD71596AF391DC1442CF18E48DD984,42,3,6,3,30,1068,3704
25C86F2F5335220D4365E30F284A942E707A802287A63731D0C340F912012C60,111,44,36,2,29,1804,8006
25D7FE0DE4301A6690DE0AC60407BFEE6C3E223CF3BEFA5EFE697A4034C6C0F1,49,31,9,1,8,1597,7580
25DDE57CF36B20611A40E589DDECC6EF21CB8E1246FD90E4866993F931758971,2,0,0,0,2,1235,4239
26026F622983ADD9A3B62B8AFDFC74CF90411D787C3299797C6A22F9631BD93E,73,13,58,1,1,1485,7119
2667187E7180E6B0B75FF05FFA9182B452A53AA4E4D1723D0898AE29716332EA,2,0,0,2,0,1597,7580
267BCE37ACD9009D3293BBFD032F7A333401C491351D89B8E2DD66C19DDA1D7C,44,33,7,1,3,1850,7977
26854A484A9D976135926D35477AB69EE3F3A24572011AF2B5A5AACDD054EADE,33,2,2,1,28,602,2190
26A11735A2634CFED1B1EB4EF72BFD057D00106575EB39736502CE04E5E0D7EB,1,0,0,0,1,1286,3958
26FA639D98C035DDB7CD6581376016401B2CBFAB7431C2C106874E4E11209382,1,0,0,0,1,2884,9341
2700FBD94EBF1C0BACD9E11EC8963764E6FDF729BD0FE37824F1D9B6610F15F8,3,0,0,2,1,833,3119
27268BAAC50DFD963B3B8CAC3F4E4C8E8C9B1F3660E15664336ED40459FD03C8,1,0,0,0,1,3066,14627
274BE0D07A3B225CBFD5B5A9432C8506131FA2D944B08D225EADE9B7D623B225,12,1,0,0,11,1727,7580
277C0AB439672A4D0DC6C6B310079BEDF9BB4BE531D42A854234488490D88302,16,12,2,2,0,753,2388
27AA68C0C93962CBEB9E7435BC4892E96B1E481A25CB9F9EB630DB0F14C42C55,2,0,0,2,0,1484,6845
27AD70C487DD81B0875D0442057D934AB072F6E4D9EAB6F888787E11F0E7A428,75,47,20,1,7,1245,4486
27D18F0301C186AA15D36CCE8FE34BB2BC23A44C1E3FBB66569FEF5B231419A6,8,0,0,1,7,1337,5316
27D73E7BB65E7A30126DC756B2DDC908764CCA83B1C40CEC05BB28E5B122E802,2,0,1,1,0,1301,4839
27FCDBF499DC20AB682CCDB814511A4EA93A5E52D3C69AE51FE95E8F8AB5E925,39,1,31,3,4,1597,7580
280E8E937D888F54D69D3EB21F11A47D41EBA7081BFEF640CCCF04FFF166CF7D,8,0,6,2,0,1590,7565
2838646B7C7D5E59D384C1DA05ED2BDDEB46873E479F95E8DC604EC76CDA83CE,1,0,0,1,0,1778,6525
285827B03DA01B2B62923C723D2517776047EB518BC1E335403EF3138EBF4138,4,2,0,1,1,2912,11591
287BB5D5B28D9CE638BFBAC6FF129835B09994B7804A0EF6EB9CBFFE7B4EE9EA,4,0,0,0,4,1616,7846
2884C2AF2FF939415E42D57C86D9AA0F7D75FFA8D45B6DB9831C988C32CB146E,72,19,1,5,47,1597,7580
28BAAB90011EEC7A361B813369C295582BF4BA0AA5A61EB326A8E20C6C22F0E1,2,0,0,2,0,1416,5099
2910B3C68AE206677AF68FDDA89C2EC4845D764FC8795CEA4D5B51E9B5AAAC22,43,0,41,1,1,2857,10072
2962A6B45827E177D4B24A45CF50CFF31D812686CAF15665A93E521D5B54BBB0,6,6,0,0,0,998,3822
297354E101367D8CC45CA93598D68F8E9E46D642E8BD45A52773F0EF74BE4074,4,4,0,0,0,4373,29553
2979205AEF8A64F7D4F48E0D1454A3D161EF30C310E1B8BEF6F3ACF265F91869,1,0,0,0,1,761,3083
2984382E48E40681F81503C397E0C67CE11E9CC525A8D3DF0445AB8EA752D67D,13,0,1,0,12,2441,8319
29BFE9CF09B3C5B0C0AAFD8340032A1D31143F3CFE9F33F5366715670835F5F9,3,1,0,2,0,1904,6518
29D72A4E65F8326ABAEF458846D5A97040B93640040F8169149B31D90AB10704,25,2,22,0,1,1911,8192
29E622F918E3965A2055A34CA1414502EDFC55691ADACB0984FA38C54E2DC173,1,0,1,0,0,1858,6509
2A1BDD7E34FBFC2CF078A0CAE35CB443A7E4B93839D62603A911A234DE078DC0,2,0,1,1,0,792,3469
2A3C954142B624BFA6B1751F97F674FB1DE017771D70CABD639FB926D30D520A,4,0,1,3,0,2444,8325
2A49808E862623D79D8EA48F25F9602CCCAA5B5054C45B186CE822474E267927,13,1,0,0,12,2706,13183
2AB3FE5E8B7C6886B520A2B1F8EC1FDE611B0B5EBE25652D11249F511FC7023E,88,31,41,3,13,948,3942
2ACF7EA8BD475EDDE81708C179250770E656BECAC129609E4A68B4F75C62F7F7,32,3,26,2,1,942,3023
2ADB1B71D9ECFA9AA00BAC68A6064F865E43AE3E28FA4685937544C3BB0E3F33,8,7,1,0,0,788,3067
2AE17F19CCE4D05661F0A536CCF7A0C9DE1C8721D380F9FE45B547E49C03DA8A,94,51,23,1,19,1597,7580
2B17BF1F481BBDD1F3CCFF022B5ABC68847A16923128B0886ECF38D00E1E6AAC,1,0,1,0,0,3192,12751
2B4AACA94952F4A845A0D52DBA3A849439F3BCD7BA236662CBC71D162B156DE4,1,0,0,0,1,2192,10728
2B4F0A0C65501A5BBEEF26FF419E399FD09E5DD9B47CD32EC2771DC5C81FB10B,2,0,0,0,2,1025,4762
2B8509F0416286729F3EA3E6E5BC70FB3915F7F9740B51415276EB10E25E266B,17,0,17,0,0,2601,8742
2B9A8F8710590D45C9788061EEAF4DBD0291BE47855BA325E7067F7F6B066939,2,0,0,2,0,1580,6107
2BC53896F441C6E659771EDC94E8DCB18E3F186608640CF8A879485B9EF44764,5,0,0,4,1,1893,8392
2C2E9DEC75EA6954736243E5D5335E70C6A4442414709A178199F7183AEB3708,7,0,7,0,0,1786,9210
2C515C4E15CBA558753EF1C6BB9CEC9382DF5A2C42BEB83144AA0BFFB8BB9013,2,0,0,2,0,746,4820
2C6773EFA069CAEE19CABF0C880888A52DD212574A9888E75D6D8F76FB884B9A,3,0,0,0,3,804,2489
2C82E9D749B7DAB79A272726730F155DFE781E50D1D5499837A4411963A2A28E,3,0,0,3,0,601,2187
2C8E46A011D0D45BF67A732A3A2B9494B4642CB18508AE4F66E5BC1CCF839EB5,3,2,1,0,0,2140,8802
2CBA89E9561FF8E43B0372837883434952870CCF586CEE306B77366FCEC70779,78,53,25,0,0,2706,13183
2CC86FF040FCC28D4FEF884DF5A3E8D5E95985C12E942B0C9AAB569697ED6BE9,4,0,0,0,4,1155,5316
2CCC404581C2C17EC4BA6431E91DB17CC4858D06A18EC5423287A8CFA0540D21,2,0,2,0,0,1632,5039
2CE04BDC48D1237F9CB9590E9C7BEA55E9FADA0E1CBB9D642D69ECBC3BA56891,3,0,0,0,3,1155,5359
2CEE631FF80C826E0CFD9E01F9650CBCF73A1634C00BE2BC87B0C144B26ABD35,1,0,0,0,1,3731,14168
2D216015F620CEF88A9B0DF000CDBB61AB0EB0EB6C6F6F21F425FF308CA85FCA,4,0,0,0,4,889,3217
2DAF3999E832BDF35082AABDADA32631F6C27942358C5BEBCCC83B45586FA41C,1,0,1,0,0,562,1635
2DBB7A87E67FF9B5C35D48B2D40D3B5659026CBC35A47D0BD06577A6C819E88D,1,0,0,0,1,506,2087
2DF650EED2E3F3A3875A36D6BF8A1E6DA5552D824EFD9D0AF260A2668A62F131,12,0,12,0,0,939,3657
2DF80685369C20EBAF8328761759C015DAD67C7A89BE3CE0E9126ED425343427,2,2,0,0,0,3044,17745
2E18BC94FCE2DCC5433A78BCE711EED8BEF53EF820D97C1D02BFB8D92661EDA4,4,0,0,0,4,1418,4817
2E20BEB4BDD516B8EB42DFFB3B3DD289B5999DF803D77AA0C82547CD160B60CA,7,7,0,0,0,1913,6156
2E7B92C88F99D6A0C0CF972911208417A19D2AE5EB3E18958CD5417EA79D7229,8,6,0,1,1,1046,3957
2E8CE2539A7FCBB0DC1C439BFC4C4A3096CEB42469AA2DAE8EE863E5167A9823,3,0,0,0,3,1568,5329
2E9B2422C552F484CF0D00EAECFB3B42A4A35F6A6A76C66DA63EAD4ED70AACF7,6,0,0,6,0,2534,14041
2EAD291E8D9A49793CC2DA9F565E699482378762A4DF9A14EAD335A69F24FBCC,52,1,12,2,37,684,3022
2EBFCAB58579189CCF2D03DC10F6C86577C8D5E4DBEE6129FEC734EF953BFE55,1,0,1,0,0,1488,23297
2EF982EB2D36D8525A05B8059AA1E3689557066C5B5A8342366E61C95F97CC41,1,1,0,0,0,6892,29555
2F10BF1B08FB96BFEF7D94947F74FC67BCD74A911A8389DEFCBEA6D8DEB114B7,1,0,0,0,1,1612,6800
2F18A405452B8A1D6A62F62C79557E366B9A00457E33E6B3608D41FE7CB5BE53,86,44,19,3,20,1597,7582
2F2411C64B8DF20F9352A261EC44328F8F29E9DCB19D4CD293A5708EA07CFC03,8,0,1,0,7,1090,4477
2F3133D84330546705DF30CFD2AED63AD4966B748797E496FFC6440987B7BD8B,1,0,0,0,1,1611,6999
2F45185FDC560E45F505693A14A3C7ADBFF873B319887AB8C4557CF29C22A093,2,0,0,0,2,1915,9879
2F592A988174B4D195DF837E25E5A8E307087B198B8CE679323AB62038AEC610,2,0,0,2,0,1507,7034
2F75589F5A082419483BE232106C0911831E8561054EF67EDE221E62938094D5,1,0,0,0,1,586,1352
2F7A02CC3460104DDE964E3DCF46EF4524D8550E8241DC79DC6A45764B1175ED,6,0,0,6,0,1341,6410
2F91C1FC7E54BEEF3ECEFCFCF88D27422F94C310FFD3AB92A7C6BA6057AFC6CC,2,0,1,0,1,758,2367
2F971815A8E17587DC2B95EDD72FD545B7A7C033FB65AAAAB93CC90ACE559C71,2,0,0,2,0,2907,11583
2FD90275EDD283BDCB26E9D256F8CDDC7E6847403D8B6AC55ECAF25CC95A6040,76,15,16,0,45,665,2488
2FDC6CE777DAA9481C1DFE8E51BDADBDC6B697B4A651853E381A3D7CFB0973A4,2,2,0,0,0,981,3806
2FDE94BB972473D379B419A7113C00AA5A13E60AC88837296E3DEFDFA0FA3BA7,57,34,12,3,8,1597,7582
3004DCC4741394FAB859FD15C23ADC5CF0226A8DD600CD266F92C3AB1D8C8B3B,1,0,0,1,0,687,2625
3045B2B3561EB7ADB314B387D74F719D6DC6ED56E122FF26164CC03EBD4BD104,2,0,0,0,2,1038,4252
308F17BC3A40F8916386D9B842AE805F7CFF0791258C91B8502AD79D40B34466,2,0,2,0,0,2365,9799
30DC51F16CA71738B9F31D280B89800875F4BDF5B2E225E6A0EC34DEA32901CD,9,0,0,9,0,2040,10123
31010E8E49A92487B545F680A829795B5B3FC14CCD0C27043F1195CDC4ADB141,29,0,0,0,29,1597,7582
319F012BD077E5E644F8D48D4B9B04B071EC714CBC5FB4770EDB1963065A02C6,2,0,2,0,0,1281,5250
31CBDBF9671BC7B35305EA942C9DDA03C2E9696D0405BC2AC17362D6B93C2196,1,1,0,0,0,1796,6078
31D7191BF4A7B44F6BA0E3518D32DBA3A7CAB5B96DA0666D33AC0A4CE41221AA,28,27,0,1,0,1597,7582
320190FA14385D89D85DED47B7BA8905BFF1A9079A2F4C5BFF1144AB158D98C3,4,4,0,0,0,3020,18245
320F6B27592B6499C944ED8EAB07FA45EC4637DDEB345218D4447DC60269133C,1,0,1,0,0,2375,11130
3210A97683BD722BDD85312CB9D586E9F688AF9236AF0D794618FEB41DDEBA94,6,0,1,5,0,1331,4450
32159B02D3AF83E91E57E270F2539EDFD7219D7082083491D1B6300E84C14830,2,2,0,0,0,1017,3935
3224FBDF8A059AD26E32556E14F2D29C82B87E43972C6853EF6E9A532B14DC3B,6,1,5,0,0,1761,6805
3266EBC95F91D695A07675FFA5FDB0CC87A554C59FF03753EEA9B6F5243A5A1A,9,0,9,0,0,3257,17924
3276D7B89D85B39EBB00C13619F66D439C614299A83FE6A8EA528E59FAAE24F0,2,0,0,2,0,1597,7582
3285098D11BFAB419A835DEF10D8DB00186EBB2B98AD0B33F023899372C83A07,1,0,1,0,0,266,744
329B210886309E946C726B7F8CF0356FFFEC51CADC3B1892CAE313CB74A02DC6,40,0,36,4,0,883,2723
32A6DD420434580073A5B2CD2A37CE88792AA69C4FD58A3E0D7FD4D03C911B5E,9,9,0,0,0,663,2482
32A73AD523C13CB9EFCFA6C3961B517D98E3FC1C72370D7CBC67BE1C1303EEF7,10,0,10,0,0,1341,6434
32C9BB25FD137DE2A7983AC98C08BAC7C1409FB8EA9CD3BC92E6886CBBEAA2C3,3,2,1,0,0,1054,3511
3318896E055BEDCE5E3CFE0DF910962F5193859973416745324310DC4D284837,8,0,0,0,8,1786,9210
33448097FE6FFF12BCA5B6552F0CB3FDCED803D66AD8A89F0E27B00B471A38A8,2,0,1,1,0,2146,8680
3353E7AFA5A5CA14512C9AAA8B3C755782774A7D8795740051F34EA9F5C65617,46,33,0,3,10,977,3312
33DBEC62BD4A4D65DF5532D81CCCA3EC5B127F7158236A5BCAE3EE80094503B0,5,0,0,5,0,887,3129
33E3114DB0C9FEBC5CD78FE254F8AB773E1A31D8BFD85FE90090821A9B31B180,5,4,0,1,0,2363,12236
33F218E838E5F4130EED715B359E29E22654416547B9D18C9197089DED942A2B,5,5,0,0,0,791,3292
344225EF77CCE2E9C1B3FB3E22B6D8267FAFC30E5AEC0BBE64CFBB2E39D29807,6,5,0,1,0,1585,7923
3443C448D7B5B7BD475377FFC28A8F825844EC31694F6B9BBDC7BFA231EEF996,9,9,0,0,0,1606,8095
344F06CC9B02246B994EC69AAEDDD7D73A9180D8FE14C542E1D66CB16964680E,8,0,1,0,7,2038,9380
34846269E91DB6FE507C04A7895C5574C11C338DDB7553DDF73BA58E3F99A8D1,49,1,1,3,44,1922,7520
34BC95870E1203D9AF8BAFDCC90DD628FDBE1D1410CA1F97296FF39A1270BAC1,27,0,0,2,25,1435,6192
35549762758424FA4D562837670BB82247923F1EFF989FCF1E6FBF4AAED4A42E,3,0,0,3,0,614,2927
35597012F2A873A2FB323679D3CACA3E044234D417BC32F3408E71925ED915B6,1,0,0,1,0,978,4254
3579C6097132D97543CA326BA21DCB5024271FF72BB00A9980504298F4C77184,2,0,0,2,0,2750,13456
359C90DEA3B464B006EEEFF71BADB996F9864D645F3028EF96ED9DB351260DF3,8,0,8,0,0,694,2532
35A06488556F5CBE118F7FB189024F5D1B1A7C02644DD0858BF2436384FC32D7,6,4,0,0,2,691,2500
35E2003FBC8E674DD9FA30DEAFA79C2F11E68B6058A5816CDAC83EF25C07892F,3,3,0,0,0,952,3860
35EB98F3ADB3D298A5C3B29133BCE7A45E74D5C74B3B54ACE009D8DD2D2325F4,2,0,0,0,2,1996,8470
36357164BA6766506EF6A84E6118A77344A3E16DC8838D540E77015C438470EA,1,0,0,0,1,441,984
368038FA9F46C128AF02489374045A43F5A6C8946A56125A6A9EE4A7268AE101,30,24,3,2,1,2740,10694
368A33EB03126F3F35D4177B9D35220D2E5396365CB5C31258D5A90D946DCABD,88,21,51,3,13,1597,7582
369A0FE5BDC3C30EABE4D637E07100C9440306C65AFA42B50992C379C58EDD16,2,0,1,0,1,1915,9879
36B0F916560165DBA4D8BB6394D2FA21067857F82ED088BB5031AB0C1BCB64A4,3,0,1,0,2,1333,5939
36EB6175BCB7FECDA800295E151A5A4EFBDAE9902F3E09B985E830290230AB0F,39,1,3,4,31,1597,7582
36F6BA47A23DB181B440ADC2FAC88CA05245DBF6D0DA86E5998B8A4078D5412F,56,0,12,7,37,1739,6365
372250757A961E0F509FC6641AB728E44D65DBF52F4AA903737D4F3258BCC8D8,17,0,3,0,14,530,2422
373BC1CBF4CEDCE2A23D87E5536952323BDC583A8F49993861F01480E61D6426,6,6,0,0,0,7768,43358
3773DE09850BDBFEFC6B6CD6834E22B12BE32AE466B9FCCE07F3DAD68689A311,9,9,0,0,0,1569,5333
37E28AC043F0CFE2663269759CB309D92510320250158715FEA54FFDA84513D3,4,4,0,0,0,665,2431
37E894B45E51BE79100A9193CBB0AC54C825B5B28D707A52A67F6DAE49653774,5,5,0,0,0,1509,5410
380CFA34FD6B8BA09156B06BCB0E42C3870687E81843B9F732FBDAE2DCE68B04,2,0,2,0,0,862,3730
380F4F557F81CDD7141A6DED7BA5D9FF758A956D0BFB0280D73A9E0EED4F6718,3,0,0,3,0,1209,5314
38137F8A7820BB01F4567441E740B11CD8846888C08D578ABBD6A5D2345CC76F,2,2,0,0,0,1733,6828
381BB1CDF1FA39C95507B1189F713BADFE25E6542044AB1600DD338870C73855,109,64,22,3,20,1597,7582
38635F4FE95BCAE21988F4E5DA79BBC4685E47F3C2207FC1C7E80346806D305B,10,8,2,0,0,1446,5811
3885E8820375BA6BDD917F5A7A599E26D1256DD83B7515632C5AE8CDF4AB06DA,3,0,0,3,0,1597,7582
388EDA48ED046C2F46BBCBD12FF296AA3441A97787ED86B8543C0C862C2A4691,4,3,1,0,0,1726,6491
3895155BE118450D2B637DEFF852E465310D90E5ACE54A0461D64AFF8FB84A81,43,0,29,5,9,1498,5306
38D885E36120A9C427D5EFC4496AF1761021E158416B899CB48420A588A7BD41,2,0,0,2,0,3364,12766
38DF2CB29ADD7D96F4B26B9F7B209DBE547ABDC546F125756B53989AA955F933,2,0,0,2,0,2436,8299
38EE65EBFC3F7B4EF3225B0A56F4E3405160B1097FC91D159ABEDF171DC05206,1,1,0,0,0,1906,6902
391E5F662014D272199F5DE1D9ED4E072AE6217F0B5F4752E102EF6CC22A4642,4,4,0,0,0,665,2488
394AAC45C28255E6827248776B151CCFDEE295C21E9DD6EBC5763D1872587287,18,14,2,1,1,1294,5620
397FF3EFF531E3489A725CCA49A326F8614EFCA2D58CB26C3FB91C9AA963E3CB,2,2,0,0,0,1095,4445
39E48C729D1E013DE5650AC379B5BAD2E1BD85DEF9031ACF5A13DFA9194FD9C8,2,0,0,2,0,891,2695
39F5E4C5D2B3D4875BC5739663A278017EAD2441939C63E61835C6E2EFDE71CB,15,14,0,1,0,1597,7582
3A373BBD3959BD3DF238FB2AB888A9C7FB0F6B4A5F1EFE639B027B10D7D8B699,1,0,0,0,1,838,3728
3A4ABCA0781B9A93DE2E7512F66CFC2CB414E35FCB262314FE09E8E98DEFB35D,2,0,0,2,0,2198,10264
3A5B16BEDA3E075BE19FD88FAA39F88287AB2E6D47856A24D3F1A774DFF81C9C,1,0,0,0,1,1670,6077
3A706D13606A62C585A575C6E3F6B76F460062581ED6B30877DFDE150F111BC9,2,0,0,0,2,3253,15364
3A8AC283969A817767189609DA53863B4AC700EC0FACF5D4C82514B6147A063E,1,0,0,0,1,1425,4033
3ABF1C7357B1C81B17EA0319138E95CA9B760C5C95BA207C8C9D628BDBA2E956,2,0,2,0,0,434,1510
3AC9DA2E45F653CC748DF7FF0ECB2FFC0D5C350881C35C2DDBF4C9E9EB335D8C,4,3,0,0,1,2381,10157
3ACA584BC77626DF3F74F53098C1F20DAE877E034E790F9A0B384C1FD722E56A,8,1,1,1,5,1585,7927
3ACD687107F84F039495820269633EEDDAC8A6121C384742A3D186CFF88FC379,16,14,0,2,0,1195,4795
3AF985BD8AD350916BF3D005E2EE37DB2876D55BEC71637835B0E6E7B182F6C6,4,0,0,3,1,1153,4818
3B0098479054DA52F174DBCEFEDE9ACF58B2EA00C01EE9EAE60F14CBDB35405F,1,0,0,0,1,848,2657
3B4B405C77BDBEF7B3FA1333A782615576386F8BECA334FF04FB41FD8BF0786B,20,0,18,2,0,2857,10077
3B4DE7D005F1D6D8C467FB10244473D63B87C70B55DA23B1F90D1F4EB9533A47,28,1,27,0,0,1569,5333
3B4FA9079D0DBB933418793C8C5AFE628B85F7A92D2AD7C53C8551002168FF2E,5,0,0,0,5,1950,7542
3B61A751A68F691329EC40D58213DE2A2B019ECA064766C787EFAAA82695E855,1,0,0,0,1,1688,6656
3B818CC85FA9D9CBD267428CC57533E2EC650EF5D487637DCB09AD578652D576,1,0,0,0,1,1367,6488
3B9F4DD7440C4798250528DD38E5EE11A509AE61F11737D52C43C34B6CAB10F8,55,40,4,2,9,1597,7582
3BBAD1A75E7C0133928962C990063DB9BB006583400B6B8C16607D610B08378F,4,0,1,3,0,1019,3521
3BD55F947B4EDEBC3B5A1DF5A1858C883B5D1D841F91FDECB5269C1F5D739218,1,0,0,0,1,1426,7422
3BF9E3397ACCB21CF1AD287E4AE94DEC18567C5018E9DD54F56950EBA75683A2,39,0,3,5,31,1597,7582
3C2BA5E4D999B971CC36356A2018A709823C6E0EE7BDD13CE4DDDB98ABDF4C68,2,0,0,2,0,2699,13268
3C74D373C4172424B52504DE1CC2E54FDE0E07861469E0FF6B174F499C602903,1,0,0,1,0,772,2892
3CB7B6801EBC94CC022F08F45A6EB4F0777096F96DBF176575E6530BB59498E1,3,0,0,3,0,1097,3872
3CBE4D72849F596003DCEF0D7B66E9CAEF2C904CD30A8CA36EDFBCDD2391AAEC,1,0,0,0,1,2451,8345
3CC40E677A228FB97434D64BF5012FC165B47FCFA6DCDF194FAD686AC114E69F,23,0,22,1,0,1235,5805
3D02477F946B39BEA47AE30C33BDA855D32475366DF68616E764973BBF5000E9,5,0,0,5,0,1243,5862
3D15DCBE794CF1CAC9F9A2E2D32A1A36AC6E26C586D0EC70B0DD57217FF940E9,3,0,0,3,0,1597,7582
3D3840C63A02DFB985847A2A98CB9DBC01A261AA7307F1AB6C7C3C5B0B95BB20,2,2,0,0,0,661,3293
3D642EDB73680C588894A0DE43C67E8F4DE333A74C02D7223DB85C4F32FF478C,7,7,0,0,0,1070,3710
3DB504FECCFB288D500D8F13E97311168945FCD152A5977963ABA676A19C179B,15,0,0,1,14,1569,5333
3DD01F64CDE5366413784245D0F0BA9F8D2CD21FC0A32D50E781157952E00645,9,1,8,0,0,1953,9080
3DD35114FA4949C2859439332928E46A0E2B832EBAAD30B4F4FC0AD361F2EF1E,8,1,7,0,0,748,2663
3E0191C91819A377C023075ADD766439608409B86ABBC8D2422266678447AAE6,5,0,0,5,0,477,1851
3E113FABB78E194A2443A79F5AECDED85F4D0F7B370316B10D701B48CABCBB7C,2,0,0,2,0,861,3721
3E21D35B648BE979B9D3E221D001B8290980F818D857B269D5935193558477E9,32,2,29,1,0,2740,10697
3E399902B2F62904541D7D17D8F771E58F94E1C45A859DA29C692834DA28B7D4,8,0,7,1,0,2128,7686
3E73D8606E27C0EB39D4FB89BCA74351981190C7AEE9F5CB59DE0ECD38D112E2,1,1,0,0,0,2130,7366
3EA508307E131D0C471744F332CCB21B17B34CB02A96EE78F4F086063484AD55,33,0,3,1,29,1842,9007
3EC184AD49C7189977F5FDEEEC685A68DBBDC703A2F99C7E46B4B0246576EDBC,11,11,0,0,0,1659,8084
3EC7143EE758EC50F4100CCD445985138F54C26801185EB7F03ACEC4728826D3,1,0,0,0,1,5806,28756
3ECC26174F33F9CFA31D24B10495801533D3E0702E9245CABF17835869687158,6,0,0,0,6,862,3730
3EDB521B42EC971EDDFDDB2C610D4B1BABB5EAF418E6E37C7EBE8F2EFBD270F8,5,0,0,5,0,1543,6045
3EFDF9DB49CF59AE23AAC1351DDE79755BE97AA23EB883E16838268B860A3205,10,9,0,1,0,1583,7901
3F64E806DC95AF86F332FC356335724E93C02852820898A05C623EA05042AA50,154,27,70,18,39,2740,10697
3F6819138770E00BD33E0A68A9FF6644F17F728D88B7152AE75262637A61B910,1,0,1,0,0,1336,4943
3FC959D17E66D6F075E0ACAF36E4FC05244DD4DB93099101FB463883E32795FC,10,8,0,1,1,1597,7582
403E2BC2B643FAC8005F73761F2EA69126B734001B1E7149471351D157E196D0,1,1,0,0,0,750,2840
404820EB4B9771A42C05CBDDA2CB13A5ECD8D71D09BBCD399994187FBA472236,43,8,0,3,32,1597,7582
404C8DD3E166866F162B9B5D24E9405B2506F3CE7D6D77A1859F657AC14D30E8,22,0,3,1,18,1341,6434
409F2CE54B8EA9773FE651D52C3781ECD3EA1918610F7F0FA508937E4E45ECA2,1,0,1,0,0,1520,5331
40E367401577C48F77A549A3BB16BFF05FDEDC2EA4D0F2920354D64EAE802008,44,29,5,2,8,876,3689
40E7DC4F723CA2D9C6D38C446F1ACAB79AFC46A95EDCF818A0D8673C79AAB1C8,3,0,0,0,3,770,3716
41164F47A38AE2028BF7D95F69F4DF7981B533DA063C1B90BA815B8167004214,21,16,3,1,1,2210,10140
4184B39FF023B319CE88B0FE3551659553F3E8F0BFD8AFCCADB793200D71C786,3,0,0,3,0,1003,3829
41F64636646C1C8E50C92F3D1C6B1F803C26719C8818D51D4EC5CC4A219FE035,3,0,0,3,0,1425,5153
4216442FDB90668EA002E20BFE5DDE0F82B0991F8D290AD8500309AB1A7825D9,3,1,0,0,2,565,2562
42210E0E0DA9E6B1E511FFD1BD83D7F6C53B5C0F7A04E5615ACB5836B8F6B5E0,1,0,0,1,0,1410,4675
4255702815F9FF953C07341B6232510D2275E4ABC6C310AB44D314935DCE62A9,41,0,0,30,11,1575,5435
42567427C9D5CBC88DE37B6CC3030513CB9F2C1407133553F996DEB5D29A2D74,78,16,50,1,11,1251,5915
42578F835A7A32DE9E1B0F6D4265F34B3C217A5D53FFF27FC5CB2382EBD62EEE,14,12,1,0,1,1915,9879
42660B6119BC806E1D34B205010A71F4D98707127F89C30AC9236D246307890D,4,0,4,0,0,852,3186
428E4FA4B482CCD62DC3DE9D60EFF30A28FEED666DB11BBFA3B02D9BF297D162,2,0,0,2,0,1597,7582
42A0815544C79D456F7C939853688CE1F130871E27A121BF8F21D820AE95AD64,3,0,1,2,0,1597,7582
42C76A3229AED92047E16C7C64F2710ABA93015FD9567AAA6B58073A9C5AB37F,4,0,4,0,0,1659,7536
42FD9618728AD92FA8F923D09660B7E680AA2688056F97AC0BC7C6E158A50896,1,1,0,0,0,1295,5882
43187285DD2E6891DF29244A0CD7FD60CD16D68D1E05A2F48539467CBF5733A3,2,1,0,0,1,1971,7373
431F161AD5B4B81F7A03E66FF24A88553C2BDD1D94411BFD3F50A658E7B73845,6,0,6,0,0,3186,15656
432D7B4D7590AB736386008F086107335700CCA47EADAE7190F5F99E420A610F,1,0,1,0,0,3034,15339
439A380521182EB4641847A47B1CC2AE5D876492D5F991233165CC773338CD36,1,0,0,0,1,1211,5893
43B4DA83ED1C5D329D254AB7174994CFE5DE272160803E279A377694F698660D,5,5,0,0,0,6125,33555
43C0C78F600F2006B7326C32B41C52105D29887507295891A37AF35F5A011B4C,1,0,0,0,1,902,3167
43D2754F6D32E384A99D481E6244FBFA89B915AB093E9CF15D76A4C4E7F935F4,55,9,9,2,35,2402,9827
4488480DC0B2E11D89895303501E7D3AC0EA25E56A20A799E0AD447870B6777F,37,1,0,4,32,726,2672
44890E774D6734518258E6BC4CB796A09CE52159C46B4782B4662B685C347582,15,0,15,0,0,1144,4530
449352D63FDB913A3C6499CFECDAF084031C6C564F82ADC4A1126F45D487624E,1,0,0,0,1,646,2163
44A57E1E795230F8D029BB37E48C8701FFAB87293D2E38B5D5B767F65E514531,6,0,0,0,6,1400,5876
44CD3D529A6B2D06E49880A80A4BCB3D6D550A1462B80E2D80F7900E9A1D6ADE,40,0,38,2,0,1223,5582
